date_time,"boston,ma_maxtempC","boston,ma_mintempC","boston,ma_totalSnow_cm","boston,ma_sunHour","boston,ma_uvIndex","boston,ma_moon_illumination","boston,ma_moonrise","boston,ma_moonset","boston,ma_sunrise","boston,ma_sunset","boston,ma_DewPointC","boston,ma_FeelsLikeC","boston,ma_HeatIndexC","boston,ma_WindChillC","boston,ma_WindGustKmph","boston,ma_cloudcover","boston,ma_humidity","boston,ma_precipMM","boston,ma_pressure","boston,ma_tempC","boston,ma_visibility","boston,ma_winddirDegree","boston,ma_windspeedKmph","boston,ma_location"
2017-08-21,31,20,0.0,13.8,7,0,05:39 AM,07:41 PM,05:58 AM,07:36 PM,16,28,28,27,11,4,52,0.0,1020,31,10,254,9,"boston,ma"
2017-08-22,32,22,0.0,13.8,7,0,06:47 AM,08:16 PM,05:59 AM,07:35 PM,20,29,29,27,19,12,67,0.2,1013,32,10,216,15,"boston,ma"
2017-08-23,28,21,0.0,13.3,7,3,07:55 AM,08:48 PM,06:00 AM,07:33 PM,15,27,27,26,17,35,55,2.0,1008,28,10,263,14,"boston,ma"
2017-08-24,26,18,0.0,11.6,6,10,09:00 AM,09:19 PM,06:01 AM,07:31 PM,11,24,24,23,9,14,47,0.0,1013,26,10,269,7,"boston,ma"
2017-08-25,24,18,0.0,10.4,6,18,10:03 AM,09:49 PM,06:02 AM,07:30 PM,10,21,21,21,12,43,51,0.0,1018,24,10,335,9,"boston,ma"
2017-08-26,26,15,0.0,11.6,5,25,11:05 AM,10:18 PM,06:03 AM,07:28 PM,10,23,22,23,7,5,46,0.0,1024,26,10,245,6,"boston,ma"
2017-08-27,23,15,0.0,11.6,5,32,12:04 PM,10:50 PM,06:04 AM,07:26 PM,10,20,20,20,9,14,55,0.0,1025,23,10,178,7,"boston,ma"
2017-08-28,23,15,0.0,10.4,5,40,01:02 PM,11:25 PM,06:05 AM,07:25 PM,11,20,20,20,10,17,57,0.0,1026,23,10,99,8,"boston,ma"
2017-08-29,20,15,0.0,11.6,5,47,01:58 PM,No moonset,06:06 AM,07:23 PM,12,18,18,18,10,25,68,0.0,1024,20,10,70,8,"boston,ma"
2017-08-30,23,15,0.0,11.6,5,54,02:52 PM,12:02 AM,06:07 AM,07:21 PM,12,20,20,20,13,30,64,0.0,1014,23,10,67,10,"boston,ma"
2017-08-31,25,16,0.0,10.3,6,58,03:43 PM,12:44 AM,06:08 AM,07:20 PM,12,21,22,21,15,27,55,0.0,1011,25,10,298,12,"boston,ma"
2017-09-01,20,12,0.0,11.6,5,71,04:30 PM,01:31 AM,06:10 AM,07:18 PM,2,15,16,15,21,13,42,0.0,1017,20,10,314,16,"boston,ma"
2017-09-02,23,11,0.0,10.3,5,79,05:14 PM,02:22 AM,06:11 AM,07:16 PM,4,18,18,18,11,27,42,0.0,1023,23,10,233,9,"boston,ma"
2017-09-03,17,14,0.0,7.8,4,86,05:54 PM,03:18 AM,06:12 AM,07:15 PM,11,15,15,15,19,70,78,1.7,1015,17,9,165,13,"boston,ma"
2017-09-04,27,15,0.0,11.6,6,94,06:30 PM,04:17 AM,06:13 AM,07:13 PM,12,20,21,20,22,7,62,0.0,1011,27,10,239,16,"boston,ma"
2017-09-05,30,20,0.0,11.6,6,100,07:05 PM,05:20 AM,06:14 AM,07:11 PM,17,26,26,24,26,16,64,0.4,1009,30,10,209,19,"boston,ma"
2017-09-06,26,17,0.0,7.8,5,100,07:37 PM,06:23 AM,06:15 AM,07:09 PM,19,22,23,22,10,72,82,2.8,1012,26,10,186,7,"boston,ma"
2017-09-07,24,16,0.0,11.6,5,83,08:09 PM,07:30 AM,06:16 AM,07:08 PM,13,20,20,20,14,47,67,3.3,1010,24,10,235,11,"boston,ma"
2017-09-08,23,15,0.0,10.3,5,76,08:41 PM,08:36 AM,06:17 AM,07:06 PM,10,19,20,19,13,20,57,0.0,1017,23,10,264,10,"boston,ma"
2017-09-09,21,13,0.0,11.6,5,68,09:15 PM,09:45 AM,06:18 AM,07:04 PM,11,18,18,18,10,19,65,2.3,1023,21,10,219,8,"boston,ma"
2017-09-10,21,13,0.0,11.6,5,61,09:51 PM,10:54 AM,06:19 AM,07:02 PM,10,18,18,18,13,19,62,0.2,1026,21,10,164,10,"boston,ma"
2017-09-11,26,13,0.0,11.6,5,53,10:32 PM,12:03 PM,06:20 AM,07:01 PM,9,22,22,22,10,0,46,0.0,1022,26,10,315,9,"boston,ma"
2017-09-12,29,16,0.0,11.6,6,46,11:19 PM,01:11 PM,06:21 AM,06:59 PM,11,26,26,25,10,0,44,0.0,1014,29,10,287,8,"boston,ma"
2017-09-13,28,17,0.0,11.6,6,38,No moonrise,02:15 PM,06:22 AM,06:57 PM,14,27,27,25,9,4,51,0.6,1011,28,10,216,7,"boston,ma"
2017-09-14,28,20,0.0,11.6,6,31,12:12 AM,03:15 PM,06:23 AM,06:55 PM,18,25,25,23,15,35,74,0.8,1012,28,10,227,11,"boston,ma"
2017-09-15,26,20,0.0,11.6,6,23,01:11 AM,04:08 PM,06:24 AM,06:53 PM,19,24,24,23,6,36,81,5.3,1017,26,10,141,4,"boston,ma"
2017-09-16,26,18,0.0,10.2,5,16,02:15 AM,04:56 PM,06:25 AM,06:52 PM,19,23,24,23,5,34,79,0.0,1021,26,10,124,4,"boston,ma"
2017-09-17,26,19,0.0,11.6,6,8,03:22 AM,05:37 PM,06:26 AM,06:50 PM,18,23,24,23,6,8,74,0.0,1021,26,10,147,5,"boston,ma"
2017-09-18,20,18,0.0,6.1,4,0,04:30 AM,06:13 PM,06:27 AM,06:48 PM,18,19,19,19,10,83,89,0.0,1021,20,10,92,7,"boston,ma"
2017-09-19,19,18,0.0,6.1,4,0,05:38 AM,06:46 PM,06:28 AM,06:46 PM,17,19,19,19,21,96,91,0.8,1018,19,10,36,15,"boston,ma"
2017-09-20,21,19,0.0,6.1,4,0,06:43 AM,07:17 PM,06:29 AM,06:44 PM,18,20,20,20,34,100,89,0.1,1012,21,10,28,22,"boston,ma"
2017-09-21,21,19,0.0,10.2,5,0,07:48 AM,07:47 PM,06:31 AM,06:43 PM,12,20,21,20,36,69,60,0.1,1015,21,10,24,26,"boston,ma"
2017-09-22,17,15,0.0,6.0,4,7,08:50 AM,08:17 PM,06:32 AM,06:41 PM,12,16,16,16,35,100,75,0.7,1015,17,8,23,24,"boston,ma"
2017-09-23,24,17,0.0,10.2,4,14,09:51 AM,08:48 PM,06:33 AM,06:39 PM,15,20,21,20,14,53,73,0.1,1016,24,10,67,10,"boston,ma"
2017-09-24,29,18,0.0,11.6,6,22,10:50 AM,09:22 PM,06:34 AM,06:37 PM,18,26,26,25,7,5,67,0.0,1017,29,10,161,5,"boston,ma"
2017-09-25,29,20,0.0,11.6,6,30,11:48 AM,09:58 PM,06:35 AM,06:36 PM,19,27,27,25,6,8,71,0.0,1018,29,10,108,5,"boston,ma"
2017-09-26,29,20,0.0,11.6,6,37,12:43 PM,10:38 PM,06:36 AM,06:34 PM,19,26,26,25,6,24,73,0.0,1016,29,10,191,5,"boston,ma"
2017-09-27,30,20,0.0,11.6,5,45,01:36 PM,11:23 PM,06:37 AM,06:32 PM,21,28,28,26,11,12,76,6.0,1011,30,9,197,8,"boston,ma"
2017-09-28,25,15,0.0,11.6,6,52,02:24 PM,No moonset,06:38 AM,06:30 PM,12,22,23,22,19,14,59,1.2,1007,25,10,308,15,"boston,ma"
2017-09-29,19,12,0.0,11.6,5,60,03:09 PM,12:12 AM,06:39 AM,06:29 PM,6,17,18,17,9,2,50,0.0,1016,19,10,279,8,"boston,ma"
2017-09-30,14,10,0.0,5.9,3,67,03:50 PM,01:05 AM,06:40 AM,06:27 PM,9,13,13,13,13,63,74,5.7,1023,14,9,97,10,"boston,ma"
2017-10-01,19,9,0.0,11.6,4,72,04:27 PM,02:03 AM,06:41 AM,06:25 PM,7,16,17,16,9,1,56,0.0,1026,19,10,302,7,"boston,ma"
2017-10-02,19,11,0.0,11.6,4,79,05:02 PM,03:03 AM,06:43 AM,06:23 PM,8,16,17,16,11,5,56,0.0,1029,19,10,187,8,"boston,ma"
2017-10-03,19,12,0.0,11.6,5,87,05:35 PM,04:07 AM,06:44 AM,06:22 PM,10,18,18,18,9,2,63,0.0,1036,19,10,151,7,"boston,ma"
2017-10-04,24,12,0.0,11.6,5,94,06:07 PM,05:13 AM,06:45 AM,06:20 PM,11,18,19,18,19,0,62,0.0,1025,24,10,231,14,"boston,ma"
2017-10-05,26,18,0.0,10.2,6,100,06:39 PM,06:20 AM,06:46 AM,06:18 PM,14,22,23,22,19,23,62,0.7,1017,26,10,256,13,"boston,ma"
2017-10-06,23,17,0.0,11.6,6,100,07:13 PM,07:30 AM,06:47 AM,06:16 PM,12,21,23,21,11,32,55,0.0,1018,23,10,257,8,"boston,ma"
2017-10-07,25,16,0.0,10.2,6,84,07:49 PM,08:40 AM,06:48 AM,06:15 PM,15,21,21,21,13,50,70,0.0,1020,25,10,168,9,"boston,ma"
2017-10-08,24,20,0.0,5.8,5,77,08:29 PM,09:52 AM,06:49 AM,06:13 PM,19,24,24,22,25,75,84,3.2,1014,24,10,215,16,"boston,ma"
2017-10-09,23,21,0.0,5.8,5,70,09:15 PM,11:02 AM,06:50 AM,06:11 PM,21,22,25,22,19,91,92,2.7,1014,23,7,203,12,"boston,ma"
2017-10-10,26,19,0.0,11.6,6,62,10:07 PM,12:09 PM,06:52 AM,06:10 PM,15,23,24,23,14,15,65,0.0,1015,26,10,299,11,"boston,ma"
2017-10-11,21,15,0.0,10.1,5,55,11:05 PM,01:12 PM,06:53 AM,06:08 PM,11,19,19,19,13,32,61,0.0,1022,21,10,120,10,"boston,ma"
2017-10-12,14,11,0.0,11.5,4,48,No moonrise,02:07 PM,06:54 AM,06:07 PM,4,13,14,13,18,13,53,0.2,1030,14,10,52,15,"boston,ma"
2017-10-13,17,10,0.0,10.1,4,41,12:07 AM,02:55 PM,06:55 AM,06:05 PM,8,15,15,15,12,23,63,0.0,1031,17,10,100,9,"boston,ma"
2017-10-14,20,15,0.0,8.7,4,33,01:13 AM,03:37 PM,06:56 AM,06:03 PM,15,17,17,17,5,62,84,0.4,1024,20,9,206,4,"boston,ma"
2017-10-15,22,15,0.0,8.7,4,26,02:19 AM,04:14 PM,06:57 AM,06:02 PM,16,19,20,19,21,51,84,0.0,1014,22,8,207,14,"boston,ma"
2017-10-16,20,9,0.0,11.4,4,19,03:26 AM,04:47 PM,06:59 AM,06:00 PM,5,13,14,13,22,36,56,0.4,1013,20,9,307,16,"boston,ma"
2017-10-17,14,6,0.0,8.7,3,12,04:30 AM,05:18 PM,07:00 AM,05:59 PM,0,11,12,11,13,1,47,0.0,1024,14,10,279,10,"boston,ma"
2017-10-18,21,10,0.0,8.7,4,4,05:35 AM,05:47 PM,07:01 AM,05:57 PM,7,16,17,16,13,2,51,0.0,1024,21,10,242,9,"boston,ma"
2017-10-19,22,13,0.0,8.7,5,0,06:37 AM,06:16 PM,07:02 AM,05:56 PM,8,18,18,18,19,14,56,0.0,1020,22,10,216,14,"boston,ma"
2017-10-20,20,15,0.0,8.7,5,0,07:39 AM,06:47 PM,07:03 AM,05:54 PM,5,18,18,18,18,14,43,0.0,1017,20,10,292,13,"boston,ma"
2017-10-21,24,13,0.0,8.7,5,3,08:39 AM,07:20 PM,07:05 AM,05:53 PM,6,20,20,20,9,23,40,0.0,1025,24,10,257,6,"boston,ma"
2017-10-22,21,14,0.0,7.1,5,10,09:38 AM,07:54 PM,07:06 AM,05:51 PM,9,18,18,18,7,56,59,0.0,1029,21,10,108,5,"boston,ma"
2017-10-23,20,12,0.0,5.5,4,17,10:34 AM,08:33 PM,07:07 AM,05:50 PM,13,17,17,17,8,47,79,0.2,1026,20,10,159,6,"boston,ma"
2017-10-24,22,18,0.0,3.9,5,25,11:28 AM,09:16 PM,07:08 AM,05:48 PM,17,21,22,21,33,91,81,1.5,1015,22,10,166,21,"boston,ma"
2017-10-25,21,16,0.0,3.9,4,32,12:18 PM,10:03 PM,07:09 AM,05:47 PM,17,19,19,19,21,96,88,29.6,1007,21,7,170,14,"boston,ma"
2017-10-26,16,10,0.0,3.9,3,39,01:04 PM,10:54 PM,07:11 AM,05:46 PM,11,13,14,13,19,88,85,6.2,1003,16,9,193,14,"boston,ma"
2017-10-27,16,9,0.0,8.7,4,46,01:46 PM,11:49 PM,07:12 AM,05:44 PM,4,12,13,12,16,8,57,0.0,1016,16,10,249,12,"boston,ma"
2017-10-28,19,10,0.0,7.1,4,54,02:24 PM,No moonset,07:13 AM,05:43 PM,10,16,16,16,13,24,69,0.0,1017,19,10,195,9,"boston,ma"
2017-10-29,17,14,0.0,5.5,4,61,02:59 PM,12:47 AM,07:14 AM,05:41 PM,13,16,16,16,28,76,82,11.4,1009,17,8,138,18,"boston,ma"
2017-10-30,19,11,0.0,5.5,4,68,03:33 PM,01:49 AM,07:16 AM,05:40 PM,9,13,14,13,35,58,69,27.6,995,19,9,206,25,"boston,ma"
2017-10-31,14,9,0.0,8.7,4,72,04:04 PM,02:52 AM,07:17 AM,05:39 PM,0,9,11,9,22,7,48,0.0,1015,14,10,254,15,"boston,ma"
2017-11-01,12,7,0.0,5.4,2,86,04:35 PM,03:58 AM,07:18 AM,05:37 PM,2,10,10,10,10,69,59,0.0,1028,12,10,189,7,"boston,ma"
2017-11-02,21,11,0.0,7.1,5,93,05:08 PM,05:07 AM,07:19 AM,05:36 PM,12,16,16,16,17,56,79,0.0,1025,21,10,175,11,"boston,ma"
2017-11-03,23,12,0.0,8.7,5,100,05:43 PM,06:18 AM,07:21 AM,05:35 PM,13,17,18,17,23,27,74,0.8,1017,23,10,244,16,"boston,ma"
2017-11-04,13,7,0.0,8.7,3,100,06:22 PM,07:31 AM,07:22 AM,05:34 PM,1,9,10,9,13,26,52,0.0,1027,13,10,168,10,"boston,ma"
2017-11-05,16,9,0.0,3.8,3,84,07:07 PM,08:44 AM,07:23 AM,05:33 PM,8,12,13,12,16,72,73,0.1,1026,16,10,127,11,"boston,ma"
2017-11-06,18,12,0.0,3.8,4,76,07:58 PM,09:56 AM,07:24 AM,05:31 PM,13,16,16,16,21,76,83,0.3,1014,18,9,241,14,"boston,ma"
2017-11-07,9,5,0.0,5.4,2,69,08:55 PM,11:03 AM,07:26 AM,05:30 PM,2,6,8,6,14,60,65,0.9,1022,9,10,138,11,"boston,ma"
2017-11-08,7,4,0.0,8.7,3,61,09:58 PM,12:03 PM,07:27 AM,05:29 PM,-1,4,6,4,16,38,61,0.2,1025,7,9,22,13,"boston,ma"
2017-11-09,9,3,0.0,8.7,3,54,11:05 PM,12:55 PM,07:28 AM,05:28 PM,2,8,9,8,9,14,62,0.0,1022,9,10,214,7,"boston,ma"
2017-11-10,10,-3,0.0,8.7,2,46,No moonrise,01:39 PM,07:29 AM,05:27 PM,-9,-2,3,-2,29,16,46,0.5,1019,10,10,281,22,"boston,ma"
2017-11-11,2,-5,0.0,8.7,2,39,12:11 AM,02:17 PM,07:31 AM,05:26 PM,-15,-4,-1,-4,14,4,32,0.0,1032,2,10,312,11,"boston,ma"
2017-11-12,7,-1,0.0,7.0,2,31,01:18 AM,02:51 PM,07:32 AM,05:25 PM,-6,3,3,3,4,38,53,0.0,1032,7,10,194,3,"boston,ma"
2017-11-13,6,3,0.0,3.7,1,24,02:23 AM,03:22 PM,07:33 AM,05:24 PM,2,2,5,2,13,92,84,3.0,1028,6,8,220,9,"boston,ma"
2017-11-14,6,3,0.0,3.7,1,16,03:27 AM,03:51 PM,07:34 AM,05:23 PM,-1,2,5,2,15,80,67,0.1,1026,6,10,139,11,"boston,ma"
2017-11-15,7,2,0.0,8.7,2,8,04:28 AM,04:19 PM,07:36 AM,05:22 PM,-2,2,4,2,11,37,65,0.0,1025,7,10,97,8,"boston,ma"
2017-11-16,9,4,0.0,3.7,2,1,05:30 AM,04:48 PM,07:37 AM,05:21 PM,4,5,7,5,16,74,84,5.4,1012,9,10,190,11,"boston,ma"
2017-11-17,6,1,0.0,8.7,2,0,06:30 AM,05:20 PM,07:38 AM,05:21 PM,-5,-0,4,-0,27,13,52,0.0,1012,6,10,299,19,"boston,ma"
2017-11-18,9,-0,0.0,7.0,2,0,07:29 AM,05:53 PM,07:39 AM,05:20 PM,-5,3,5,3,12,48,53,1.6,1011,9,10,217,8,"boston,ma"
2017-11-19,14,3,0.0,7.0,3,0,08:26 AM,06:30 PM,07:41 AM,05:19 PM,5,7,9,7,30,56,73,4.0,995,14,10,239,20,"boston,ma"
2017-11-20,5,1,0.0,8.7,2,6,09:22 AM,07:11 PM,07:42 AM,05:18 PM,-7,-1,3,-1,27,27,47,0.0,1012,5,10,266,19,"boston,ma"
2017-11-21,14,3,0.0,7.0,3,14,10:13 AM,07:56 PM,07:43 AM,05:18 PM,-0,6,8,6,23,24,55,0.0,1018,14,10,214,15,"boston,ma"
2017-11-22,10,3,0.0,3.6,2,22,11:01 AM,08:46 PM,07:44 AM,05:17 PM,5,6,8,6,19,59,82,8.4,1013,10,8,219,12,"boston,ma"
2017-11-23,5,-1,0.0,8.7,2,29,11:45 AM,09:39 PM,07:45 AM,05:16 PM,-6,0,3,0,15,9,51,0.0,1016,5,10,293,11,"boston,ma"
2017-11-24,9,1,0.0,8.7,2,37,12:23 PM,10:35 PM,07:46 AM,05:16 PM,-2,4,6,4,13,6,57,0.0,1015,9,10,228,9,"boston,ma"
2017-11-25,14,5,0.0,8.7,3,44,12:59 PM,11:34 PM,07:48 AM,05:15 PM,3,7,9,7,17,16,65,0.0,1007,14,10,217,12,"boston,ma"
2017-11-26,9,3,0.0,8.7,3,52,01:32 PM,No moonset,07:49 AM,05:15 PM,-3,4,7,4,22,44,52,0.0,1009,9,10,281,16,"boston,ma"
2017-11-27,7,-1,0.0,7.0,2,59,02:03 PM,12:35 AM,07:50 AM,05:14 PM,-6,-0,3,-0,22,35,51,0.0,1016,7,10,279,16,"boston,ma"
2017-11-28,6,-4,0.0,8.7,2,67,02:33 PM,01:38 AM,07:51 AM,05:14 PM,-8,-1,2,-1,15,5,49,0.0,1029,6,10,250,11,"boston,ma"
2017-11-29,15,4,0.0,8.7,3,74,03:04 PM,02:44 AM,07:52 AM,05:13 PM,2,6,9,6,29,5,64,0.0,1019,15,10,267,18,"boston,ma"
2017-11-30,7,1,0.0,5.3,2,82,03:37 PM,03:52 AM,07:53 AM,05:13 PM,-1,3,5,3,13,46,66,0.0,1025,7,10,200,9,"boston,ma"
2017-12-01,10,4,0.0,8.7,3,86,04:13 PM,05:03 AM,07:54 AM,05:13 PM,2,6,8,6,16,37,70,1.7,1020,10,10,291,12,"boston,ma"
2017-12-02,6,1,0.0,3.6,1,93,04:54 PM,06:16 AM,07:55 AM,05:12 PM,-0,3,4,3,7,70,72,0.0,1025,6,10,172,5,"boston,ma"
2017-12-03,6,1,0.0,7.0,2,100,05:42 PM,07:31 AM,07:56 AM,05:12 PM,-1,4,5,4,6,54,70,0.0,1025,6,10,135,5,"boston,ma"
2017-12-04,7,1,0.0,8.7,2,100,06:38 PM,08:42 AM,07:57 AM,05:12 PM,-0,3,5,3,8,22,70,0.0,1031,7,10,93,6,"boston,ma"
2017-12-05,14,3,0.0,5.3,2,85,07:41 PM,09:49 AM,07:58 AM,05:12 PM,4,5,8,5,24,69,80,0.0,1024,14,10,159,15,"boston,ma"
2017-12-06,15,4,0.0,7.0,3,77,08:48 PM,10:47 AM,07:59 AM,05:12 PM,2,7,9,7,21,48,65,5.3,1011,15,10,259,14,"boston,ma"
2017-12-07,7,2,0.0,8.7,2,70,09:58 PM,11:37 AM,08:00 AM,05:12 PM,-5,2,4,2,17,27,51,0.0,1013,7,10,257,12,"boston,ma"
2017-12-08,4,0,0.0,8.7,2,63,11:08 PM,12:18 PM,08:01 AM,05:12 PM,-7,0,3,0,12,37,50,0.0,1016,4,10,251,9,"boston,ma"
2017-12-09,2,-1,5.8,3.4,1,56,No moonrise,12:54 PM,08:02 AM,05:12 PM,-4,-1,1,-1,11,93,72,6.8,1011,2,6,187,8,"boston,ma"
2017-12-10,2,-2,0.1,8.7,2,48,12:14 AM,01:27 PM,08:03 AM,05:12 PM,-2,-4,-0,-4,18,33,88,0.1,1009,2,9,265,11,"boston,ma"
2017-12-11,2,-2,0.0,8.7,1,41,01:20 AM,01:56 PM,08:03 AM,05:12 PM,-2,-2,0,-2,12,59,81,0.0,1015,2,10,254,8,"boston,ma"
2017-12-12,7,0,0.1,3.4,1,34,02:22 AM,02:24 PM,08:04 AM,05:12 PM,1,1,3,1,18,95,87,3.5,1004,7,8,158,10,"boston,ma"
2017-12-13,0,-6,0.1,3.4,2,27,03:23 AM,02:53 PM,08:05 AM,05:12 PM,-10,-11,-4,-11,29,50,66,0.1,994,0,10,274,22,"boston,ma"
2017-12-14,-2,-8,0.2,6.9,2,19,04:23 AM,03:23 PM,08:06 AM,05:12 PM,-11,-10,-5,-10,19,48,60,0.2,1006,-2,9,277,14,"boston,ma"
2017-12-15,-4,-8,0.3,5.2,1,12,05:22 AM,03:55 PM,08:07 AM,05:13 PM,-11,-8,-5,-8,9,67,66,0.4,1016,-4,9,240,7,"boston,ma"
2017-12-16,-1,-6,0.0,8.7,2,5,06:20 AM,04:30 PM,08:07 AM,05:13 PM,-7,-8,-3,-8,19,30,75,0.0,1014,-1,10,273,13,"boston,ma"
2017-12-17,-3,-8,0.0,8.7,2,0,07:16 AM,05:09 PM,08:08 AM,05:13 PM,-10,-8,-4,-8,11,16,64,0.0,1024,-3,10,312,8,"boston,ma"
2017-12-18,1,-5,0.0,3.4,1,0,08:09 AM,05:53 PM,08:08 AM,05:14 PM,-6,-2,-2,-2,5,94,73,0.2,1019,1,9,207,4,"boston,ma"
2017-12-19,7,0,0.0,8.7,2,2,08:59 AM,06:41 PM,08:09 AM,05:14 PM,2,1,4,1,22,35,88,0.0,1008,7,8,235,12,"boston,ma"
2017-12-20,5,-1,0.0,6.9,2,10,09:44 AM,07:33 PM,08:10 AM,05:14 PM,-4,-1,3,-1,23,30,62,0.0,1009,5,10,281,15,"boston,ma"
2017-12-21,-1,-3,0.0,8.7,2,17,10:24 AM,08:28 PM,08:10 AM,05:15 PM,-12,-5,-2,-5,15,20,47,0.0,1021,-1,10,323,12,"boston,ma"
2017-12-22,1,-5,1.5,3.4,1,24,11:01 AM,09:26 PM,08:11 AM,05:16 PM,-7,-4,-2,-4,9,86,70,2.4,1027,1,7,176,7,"boston,ma"
2017-12-23,3,-4,0.0,3.4,1,31,11:35 AM,10:25 PM,08:11 AM,05:16 PM,-1,-3,0,-3,14,90,95,8.1,1014,3,7,316,9,"boston,ma"
2017-12-24,2,-1,0.0,8.7,2,39,12:05 PM,11:26 PM,08:11 AM,05:17 PM,-3,-2,1,-2,17,44,78,0.0,1020,2,10,218,11,"boston,ma"
2017-12-25,3,-4,0.0,5.2,2,46,12:34 PM,No moonset,08:12 AM,05:17 PM,-4,-6,-1,-6,32,60,81,8.9,1009,3,9,190,20,"boston,ma"
2017-12-26,-4,-8,0.0,8.7,2,53,01:04 PM,12:28 AM,08:12 AM,05:18 PM,-10,-11,-6,-11,23,10,69,0.0,1025,-4,10,264,16,"boston,ma"
2017-12-27,-7,-11,0.0,8.7,2,61,01:34 PM,01:33 AM,08:12 AM,05:19 PM,-14,-15,-9,-15,18,12,65,0.0,1030,-7,10,281,13,"boston,ma"
2017-12-28,-12,-15,0.0,8.7,2,68,02:07 PM,02:40 AM,08:13 AM,05:19 PM,-20,-22,-13,-22,25,4,58,0.0,1029,-12,10,296,19,"boston,ma"
2017-12-29,-11,-16,0.0,5.2,1,75,02:44 PM,03:50 AM,08:13 AM,05:20 PM,-18,-20,-13,-20,15,51,67,0.0,1024,-11,10,297,11,"boston,ma"
2017-12-30,-9,-14,0.3,3.4,1,82,03:27 PM,05:02 AM,08:13 AM,05:21 PM,-14,-15,-11,-15,10,65,76,0.4,1018,-9,9,273,8,"boston,ma"
2017-12-31,-11,-15,0.0,8.7,2,86,04:18 PM,06:15 AM,08:13 AM,05:22 PM,-17,-20,-13,-20,24,15,69,0.0,1020,-11,10,303,17,"boston,ma"
2018-01-01,-12,-18,0.0,8.7,2,97,05:17 PM,07:25 AM,08:13 AM,05:23 PM,-20,-24,-15,-24,25,4,65,0.0,1024,-12,10,304,18,"boston,ma"
2018-01-02,-9,-15,0.0,6.9,2,100,06:23 PM,08:28 AM,08:13 AM,05:24 PM,-16,-18,-11,-18,18,35,72,0.0,1025,-9,10,265,12,"boston,ma"
2018-01-03,-3,-10,0.0,8.7,2,89,07:35 PM,09:25 AM,08:13 AM,05:24 PM,-11,-10,-7,-10,13,32,72,0.0,1024,-3,10,224,8,"boston,ma"
2018-01-04,1,-6,0.1,3.4,1,81,08:47 PM,10:12 AM,08:13 AM,05:25 PM,-5,-9,-3,-9,42,98,84,14.4,994,1,6,216,28,"boston,ma"
2018-01-05,-6,-15,0.0,5.2,1,74,09:58 PM,10:52 AM,08:13 AM,05:26 PM,-15,-21,-11,-21,37,67,77,0.0,999,-6,9,275,25,"boston,ma"
2018-01-06,-12,-18,0.0,8.7,2,67,11:06 PM,11:27 AM,08:13 AM,05:27 PM,-18,-24,-15,-24,32,20,76,0.0,1016,-12,10,277,21,"boston,ma"
2018-01-07,-12,-20,0.0,8.7,2,59,No moonrise,11:58 AM,08:13 AM,05:28 PM,-18,-23,-15,-23,21,20,79,0.0,1030,-12,10,265,14,"boston,ma"
2018-01-08,0,-9,0.0,6.9,1,52,12:12 AM,12:28 PM,08:13 AM,05:29 PM,-7,-9,-4,-9,24,67,81,0.0,1020,0,10,225,15,"boston,ma"
2018-01-09,2,-4,0.0,8.7,2,45,01:15 AM,12:57 PM,08:13 AM,05:30 PM,-2,-4,-0,-4,22,19,87,0.0,1018,2,10,263,13,"boston,ma"
2018-01-10,0,-7,0.0,8.7,2,38,02:16 AM,01:26 PM,08:13 AM,05:32 PM,-3,-3,-1,-3,13,9,85,0.0,1031,0,10,239,8,"boston,ma"
2018-01-11,9,0,0.0,5.2,1,30,03:16 AM,01:57 PM,08:12 AM,05:33 PM,4,2,5,2,27,57,94,0.0,1027,9,8,210,13,"boston,ma"
2018-01-12,16,5,0.0,3.5,3,23,04:14 AM,02:31 PM,08:12 AM,05:34 PM,11,11,12,11,34,94,94,8.8,1015,16,6,192,18,"boston,ma"
2018-01-13,17,-5,0.0,7.0,3,16,05:10 AM,03:09 PM,08:12 AM,05:35 PM,2,3,6,3,33,55,73,3.7,1008,17,10,259,22,"boston,ma"
2018-01-14,-6,-10,0.0,8.7,2,9,06:04 AM,03:51 PM,08:11 AM,05:36 PM,-15,-11,-6,-11,15,3,50,0.0,1035,-6,10,336,12,"boston,ma"
2018-01-15,-7,-9,0.1,3.5,1,1,06:55 AM,04:37 PM,08:11 AM,05:37 PM,-12,-14,-8,-14,20,77,68,0.1,1038,-7,9,138,15,"boston,ma"
2018-01-16,-0,-8,0.0,7.0,2,0,07:42 AM,05:28 PM,08:10 AM,05:38 PM,-6,-5,-3,-5,8,65,78,0.0,1033,-0,10,209,6,"boston,ma"
2018-01-17,1,-1,1.2,3.5,1,0,08:24 AM,06:22 PM,08:10 AM,05:40 PM,-1,-2,0,-2,9,98,95,3.1,1023,1,4,179,7,"boston,ma"
2018-01-18,-1,-7,0.0,8.7,2,6,09:03 AM,07:20 PM,08:09 AM,05:41 PM,-5,-5,-2,-5,13,9,79,0.0,1014,-1,10,298,10,"boston,ma"
2018-01-19,0,-6,0.0,8.7,2,13,09:37 AM,08:18 PM,08:09 AM,05:42 PM,-5,-5,-2,-5,12,18,80,0.0,1014,0,10,256,8,"boston,ma"
2018-01-20,6,-2,0.0,8.7,2,20,10:09 AM,09:19 PM,08:08 AM,05:43 PM,-1,-1,3,-1,24,36,77,0.0,1009,6,10,236,13,"boston,ma"
